codigo,job_id,prob_contratacao,contratado_predito
46824,12487,0.36450491206697627,0
46974,12571,0.36450491206697627,0
47635,12486,0.36450491206697627,0
46049,12486,0.36450491206697627,0
45662,12486,0.36450491206697627,0
45582,12486,0.36450491206697627,0
18088,12486,0.36450491206697627,0
13600,12486,0.36450491206697627,0
46842,12508,0.36450491206697627,0
45329,12508,0.36450491206697627,0
29817,12513,0.36450491206697627,0
12775,12513,0.36450491206697627,0
46815,12514,0.36450491206697627,0
46781,12514,0.36450491206697627,0
2665,12514,0.36450491206697627,0
426,12514,0.36450491206697627,0
47131,12515,0.36450491206697627,0
47130,12515,0.36450491206697627,0
47129,12515,0.36450491206697627,0
47057,12515,0.36450491206697627,0
47325,12603,0.36450491206697627,0
47110,12603,0.36450491206697627,0
47108,12603,0.36450491206697627,0
47094,12603,0.36450491206697627,0
47091,12603,0.36450491206697627,0
46264,12603,0.36450491206697627,0
46205,12603,0.36450491206697627,0
45307,12603,0.36450491206697627,0
31755,12603,0.36450491206697627,0
15113,12527,0.36450491206697627,0
12959,12527,0.36450491206697627,0
8749,12527,0.36450491206697627,0
46904,12532,0.36450491206697627,0
46895,12532,0.36450491206697627,0
46869,12532,0.36450491206697627,0
46826,12532,0.36450491206697627,0
46824,12532,0.36450491206697627,0
46488,12532,0.36450491206697627,0
46487,12532,0.36450491206697627,0
46466,12532,0.36450491206697627,0
46462,12532,0.36450491206697627,0
46334,12532,0.36450491206697627,0
46310,12532,0.36450491206697627,0
46228,12532,0.36450491206697627,0
38578,12532,0.36450491206697627,0
47677,12545,0.36450491206697627,0
47331,12545,0.36450491206697627,0
47283,12545,0.36450491206697627,0
47257,12545,0.36450491206697627,0
47199,12545,0.36450491206697627,0
46874,12545,0.36450491206697627,0
48084,12538,0.36450491206697627,0
47678,12538,0.36450491206697627,0
47350,12538,0.36450491206697627,0
46924,12538,0.36450491206697627,0
39821,12538,0.36450491206697627,0
37713,12538,0.36450491206697627,0
36796,12538,0.36450491206697627,0
36485,12538,0.36450491206697627,0
31540,12538,0.36450491206697627,0
28935,12538,0.36450491206697627,0
27885,12538,0.36450491206697627,0
26287,12538,0.36450491206697627,0
20714,12538,0.36450491206697627,0
19782,12538,0.36450491206697627,0
17047,12538,0.36450491206697627,0
15790,12538,0.36450491206697627,0
14251,12538,0.36450491206697627,0
9202,12538,0.36450491206697627,0
9072,12538,0.36450491206697627,0
7358,12538,0.36450491206697627,0
47057,12539,0.36450491206697627,0
46977,12539,0.36450491206697627,0
46954,12539,0.36450491206697627,0
46937,12539,0.36450491206697627,0
46933,12539,0.36450491206697627,0
46904,12539,0.36450491206697627,0
46900,12539,0.36450491206697627,0
46899,12539,0.36450491206697627,0
46892,12539,0.36450491206697627,0
46876,12539,0.36450491206697627,0
46875,12539,0.36450491206697627,0
46872,12539,0.36450491206697627,0
46871,12539,0.36450491206697627,0
46870,12539,0.36450491206697627,0
46867,12539,0.36450491206697627,0
46866,12539,0.36450491206697627,0
46865,12539,0.36450491206697627,0
46864,12539,0.36450491206697627,0
46863,12539,0.36450491206697627,0
46861,12539,0.36450491206697627,0
46859,12539,0.36450491206697627,0
46858,12539,0.36450491206697627,0
46857,12539,0.36450491206697627,0
46856,12539,0.36450491206697627,0
46854,12539,0.36450491206697627,0
46910,12556,0.36450491206697627,0
46218,12556,0.36450491206697627,0
35425,12556,0.36450491206697627,0
31752,12556,0.36450491206697627,0
29756,12556,0.36450491206697627,0
29523,12556,0.36450491206697627,0
28820,12556,0.36450491206697627,0
27956,12556,0.36450491206697627,0
16042,12556,0.36450491206697627,0
14773,12556,0.36450491206697627,0
13687,12556,0.36450491206697627,0
12978,12556,0.36450491206697627,0
10904,12556,0.36450491206697627,0
6330,12556,0.36450491206697627,0
47283,12557,0.36450491206697627,0
47038,12557,0.36450491206697627,0
46979,12557,0.36450491206697627,0
46952,12557,0.36450491206697627,0
46687,12557,0.36450491206697627,0
47329,12565,0.36450491206697627,0
46812,12565,0.36450491206697627,0
46617,12565,0.36450491206697627,0
46456,12565,0.36450491206697627,0
46170,12565,0.36450491206697627,0
41235,12565,0.36450491206697627,0
30195,12565,0.36450491206697627,0
19099,12565,0.36450491206697627,0
16256,12565,0.36450491206697627,0
11465,12565,0.36450491206697627,0
932,12565,0.36450491206697627,0
47251,12573,0.36450491206697627,0
47245,12573,0.36450491206697627,0
47170,12573,0.36450491206697627,0
47016,12573,0.36450491206697627,0
46874,12573,0.36450491206697627,0
35327,12572,0.36450491206697627,0
25395,12572,0.36450491206697627,0
19448,12572,0.36450491206697627,0
14719,12572,0.36450491206697627,0
47032,12576,0.36450491206697627,0
47029,12576,0.36450491206697627,0
47028,12576,0.36450491206697627,0
47021,12576,0.36450491206697627,0
47010,12576,0.36450491206697627,0
47009,12576,0.36450491206697627,0
47008,12576,0.36450491206697627,0
47004,12576,0.36450491206697627,0
47001,12576,0.36450491206697627,0
46999,12576,0.36450491206697627,0
46998,12576,0.36450491206697627,0
46997,12576,0.36450491206697627,0
46996,12576,0.36450491206697627,0
46995,12576,0.36450491206697627,0
46994,12576,0.36450491206697627,0
46993,12576,0.36450491206697627,0
46992,12576,0.36450491206697627,0
46991,12576,0.36450491206697627,0
46988,12576,0.36450491206697627,0
46984,12576,0.36450491206697627,0
46978,12576,0.36450491206697627,0
46279,12576,0.36450491206697627,0
46278,12576,0.36450491206697627,0
46277,12576,0.36450491206697627,0
46276,12576,0.36450491206697627,0
47311,12590,0.36450491206697627,0
47292,12590,0.36450491206697627,0
47291,12590,0.36450491206697627,0
47290,12590,0.36450491206697627,0
47260,12590,0.36450491206697627,0
47256,12590,0.36450491206697627,0
47255,12590,0.36450491206697627,0
47254,12590,0.36450491206697627,0
47253,12590,0.36450491206697627,0
47169,12590,0.36450491206697627,0
47126,12590,0.36450491206697627,0
47125,12590,0.36450491206697627,0
47124,12590,0.36450491206697627,0
47123,12590,0.36450491206697627,0
43720,12590,0.36450491206697627,0
31755,12590,0.36450491206697627,0
6786,12590,0.36450491206697627,0
47288,12592,0.36450491206697627,0
47043,12597,0.36450491206697627,0
45851,12597,0.36450491206697627,0
24291,12597,0.36450491206697627,0
18710,12597,0.36450491206697627,0
47447,12602,0.36450491206697627,0
46749,12602,0.36450491206697627,0
47179,12637,0.36450491206697627,0
41516,12637,0.36450491206697627,0
21786,12637,0.36450491206697627,0
15988,12637,0.36450491206697627,0
6620,12637,0.36450491206697627,0
25806,12615,0.36450491206697627,0
16802,12615,0.36450491206697627,0
833,12615,0.36450491206697627,0
47151,12616,0.36450491206697627,0
47150,12616,0.36450491206697627,0
47147,12616,0.36450491206697627,0
47144,12616,0.36450491206697627,0
47142,12616,0.36450491206697627,0
47139,12616,0.36450491206697627,0
47109,12616,0.36450491206697627,0
46475,12616,0.36450491206697627,0
47391,12621,0.36450491206697627,0
47170,12621,0.36450491206697627,0
47209,12642,0.36450491206697627,0
13053,12642,0.36450491206697627,0
48692,12643,0.36450491206697627,0
47472,12643,0.36450491206697627,0
24291,12643,0.36450491206697627,0
21020,12643,0.36450491206697627,0
15483,12643,0.36450491206697627,0
15038,12643,0.36450491206697627,0
12959,12643,0.36450491206697627,0
12775,12643,0.36450491206697627,0
35250,8990,0.36450491206697627,0
47414,12644,0.36450491206697627,0
12657,12644,0.36450491206697627,0
47314,12639,0.36450491206697627,0
13827,12639,0.36450491206697627,0
13476,12639,0.36450491206697627,0
47614,12638,0.36450491206697627,0
47613,12638,0.36450491206697627,0
47311,12638,0.36450491206697627,0
47095,12638,0.36450491206697627,0
31755,12638,0.36450491206697627,0
47258,12670,0.36450491206697627,0
46394,12670,0.36450491206697627,0
44385,12670,0.36450491206697627,0
13969,12670,0.36450491206697627,0
17521,12672,0.36450491206697627,0
35528,9106,0.36450491206697627,0
47392,12710,0.36450491206697627,0
833,12710,0.36450491206697627,0
47509,12695,0.36450491206697627,0
47310,12695,0.36450491206697627,0
47302,12695,0.36450491206697627,0
47362,12689,0.36450491206697627,0
47341,12689,0.36450491206697627,0
47306,12689,0.36450491206697627,0
47208,12689,0.36450491206697627,0
12886,12689,0.36450491206697627,0
47372,12690,0.36450491206697627,0
47358,12690,0.36450491206697627,0
47341,12690,0.36450491206697627,0
25997,12690,0.36450491206697627,0
46640,12691,0.36450491206697627,0
46428,12691,0.36450491206697627,0
26379,12691,0.36450491206697627,0
21598,12691,0.36450491206697627,0
14452,12691,0.36450491206697627,0
16738,12692,0.36450491206697627,0
16724,12692,0.36450491206697627,0
16283,12692,0.36450491206697627,0
47682,12693,0.36450491206697627,0
47424,12693,0.36450491206697627,0
47390,12693,0.36450491206697627,0
47327,12693,0.36450491206697627,0
46263,12693,0.36450491206697627,0
42932,12693,0.36450491206697627,0
27812,12693,0.36450491206697627,0
15826,12693,0.36450491206697627,0
47427,12728,0.36450491206697627,0
45329,12728,0.36450491206697627,0
47361,12727,0.36450491206697627,0
47357,12727,0.36450491206697627,0
44683,12727,0.36450491206697627,0
44638,12727,0.36450491206697627,0
41890,12727,0.36450491206697627,0
28852,12727,0.36450491206697627,0
25911,12727,0.36450491206697627,0
23023,12727,0.36450491206697627,0
17959,12727,0.36450491206697627,0
464,12727,0.5542995907054936,0
23535,12729,0.36450491206697627,0
22439,12729,0.36450491206697627,0
17230,12729,0.36450491206697627,0
16663,12729,0.36450491206697627,0
10709,12729,0.36450491206697627,0
932,12729,0.36450491206697627,0
46718,12496,0.36450491206697627,0
46481,12496,0.36450491206697627,0
46739,12497,0.36450491206697627,0
46738,12497,0.36450491206697627,0
46716,12497,0.36450491206697627,0
46722,12498,0.36450491206697627,0
46702,12498,0.36450491206697627,0
29487,12498,0.36450491206697627,0
46821,12516,0.36450491206697627,0
46805,12516,0.36450491206697627,0
46804,12516,0.36450491206697627,0
46802,12516,0.36450491206697627,0
46765,12516,0.36450491206697627,0
46233,12516,0.36450491206697627,0
46205,12516,0.36450491206697627,0
45307,12516,0.36450491206697627,0
25025,4423,0.36450491206697627,0
25018,4423,0.36450491206697627,0
25322,4557,0.36450491206697627,0
20093,4557,0.36450491206697627,0
28055,5358,0.36450491206697627,0
27634,5358,0.36450491206697627,0
26831,5358,0.36450491206697627,0
26829,5358,0.36450491206697627,0
24317,5358,0.36450491206697627,0
23474,5358,0.36450491206697627,0
22573,5358,0.36450491206697627,0
22558,5358,0.36450491206697627,0
20314,5358,0.36450491206697627,0
17491,5358,0.36450491206697627,0
16120,5358,0.36450491206697627,0
2632,5358,0.36450491206697627,0
1993,5358,0.36450491206697627,0
28523,5360,0.36450491206697627,0
28403,5360,0.36450491206697627,0
28369,5360,0.36450491206697627,0
28245,5360,0.36450491206697627,0
27551,5360,0.36450491206697627,0
26879,5360,0.36450491206697627,0
26766,5360,0.36450491206697627,0
26491,5360,0.36450491206697627,0
26976,5355,0.36450491206697627,0
19410,5355,0.36450491206697627,0
26807,5357,0.36450491206697627,0
1316,5357,0.2570090848095168,0
21398,3422,0.36450491206697627,0
27551,5579,0.36450491206697627,0
27126,5579,0.36450491206697627,0
27110,5579,0.36450491206697627,0
26577,5579,0.36450491206697627,0
26417,5579,0.36450491206697627,0
25673,5579,0.36450491206697627,0
25048,5579,0.36450491206697627,0
24595,5579,0.36450491206697627,0
21588,5579,0.36450491206697627,0
21303,5579,0.36450491206697627,0
19220,5579,0.36450491206697627,0
1229,5579,0.2570090848095168,0
25631,4552,0.36450491206697627,0
24302,4075,0.36450491206697627,0
23879,4075,0.36450491206697627,0
24411,4238,0.36450491206697627,0
24668,4239,0.36450491206697627,0
24491,4239,0.36450491206697627,0
24489,4239,0.36450491206697627,0
24476,4239,0.36450491206697627,0
24353,4239,0.36450491206697627,0
25238,4240,0.36450491206697627,0
25111,4240,0.36450491206697627,0
24776,4240,0.36450491206697627,0
24379,4240,0.36450491206697627,0
24376,4240,0.36450491206697627,0
22845,4240,0.36450491206697627,0
25238,4241,0.36450491206697627,0
24668,4241,0.36450491206697627,0
24405,4241,0.36450491206697627,0
16199,4241,0.36450491206697627,0
22935,4302,0.36450491206697627,0
17723,4302,0.36450491206697627,0
17306,4302,0.36450491206697627,0
14039,4302,0.36450491206697627,0
14098,4301,0.36450491206697627,0
11232,4301,0.36450491206697627,0
25040,4320,0.36450491206697627,0
24999,4320,0.36450491206697627,0
16060,4320,0.36450491206697627,0
25013,4319,0.36450491206697627,0
25001,4319,0.36450491206697627,0
24849,4319,0.36450491206697627,0
24816,4319,0.36450491206697627,0
24767,4319,0.36450491206697627,0
24761,4319,0.36450491206697627,0
24748,4319,0.36450491206697627,0
22136,4319,0.36450491206697627,0
15980,4319,0.36450491206697627,0
24721,4332,0.36450491206697627,0
7717,4348,0.36450491206697627,0
2025,4348,0.36450491206697627,0
1982,4348,0.36450491206697627,0
99,4348,0.5542995907054936,0
25036,4366,0.36450491206697627,0
25035,4366,0.36450491206697627,0
25034,4366,0.36450491206697627,0
25033,4366,0.36450491206697627,0
25032,4366,0.36450491206697627,0
25023,4366,0.36450491206697627,0
25022,4366,0.36450491206697627,0
24900,4368,0.36450491206697627,0
24895,4368,0.36450491206697627,0
24885,4368,0.36450491206697627,0
24840,4368,0.36450491206697627,0
24839,4368,0.36450491206697627,0
13785,4368,0.36450491206697627,0
25003,4369,0.36450491206697627,0
24974,4369,0.36450491206697627,0
24903,4369,0.36450491206697627,0
24901,4369,0.36450491206697627,0
24898,4369,0.36450491206697627,0
24887,4369,0.36450491206697627,0
24882,4369,0.36450491206697627,0
24875,4369,0.36450491206697627,0
24847,4369,0.36450491206697627,0
24840,4369,0.36450491206697627,0
10279,4369,0.36450491206697627,0
24838,4365,0.36450491206697627,0
19746,4365,0.36450491206697627,0
25309,4482,0.36450491206697627,0
7847,4482,0.36450491206697627,0
82,4482,0.5542995907054936,0
22958,4485,0.36450491206697627,0
26029,4486,0.36450491206697627,0
25980,4486,0.36450491206697627,0
25828,4486,0.36450491206697627,0
25148,4486,0.36450491206697627,0
15446,4486,0.36450491206697627,0
25332,4488,0.36450491206697627,0
25232,4488,0.36450491206697627,0
25161,4488,0.36450491206697627,0
24254,4488,0.36450491206697627,0
24143,4488,0.36450491206697627,0
22005,4488,0.36450491206697627,0
5325,4488,0.36450491206697627,0
25150,4483,0.36450491206697627,0
25869,4484,0.36450491206697627,0
25868,4484,0.36450491206697627,0
25866,4484,0.36450491206697627,0
25864,4484,0.36450491206697627,0
25863,4484,0.36450491206697627,0
25862,4484,0.36450491206697627,0
25861,4484,0.36450491206697627,0
25606,4484,0.36450491206697627,0
26338,4533,0.36450491206697627,0
24645,4533,0.36450491206697627,0
21043,4636,0.36450491206697627,0
26361,4534,0.36450491206697627,0
26205,4534,0.36450491206697627,0
26003,4534,0.36450491206697627,0
25509,4534,0.36450491206697627,0
23913,4534,0.36450491206697627,0
21458,4534,0.36450491206697627,0
13951,4534,0.36450491206697627,0
12819,4534,0.36450491206697627,0
11132,4534,0.36450491206697627,0
8838,4534,0.36450491206697627,0
25364,4531,0.36450491206697627,0
25360,4531,0.36450491206697627,0
25778,4770,0.36450491206697627,0
25926,4768,0.36450491206697627,0
26100,4932,0.36450491206697627,0
22202,4932,0.36450491206697627,0
21922,4932,0.36450491206697627,0
18121,4932,0.36450491206697627,0
2454,4932,0.36450491206697627,0
28865,5201,0.36450491206697627,0
26886,5201,0.36450491206697627,0
26807,5201,0.36450491206697627,0
26801,5201,0.36450491206697627,0
25822,5201,0.36450491206697627,0
21588,5201,0.36450491206697627,0
19378,5201,0.36450491206697627,0
11438,5201,0.36450491206697627,0
1316,5201,0.2570090848095168,0
26693,5203,0.36450491206697627,0
26648,5203,0.36450491206697627,0
26639,5203,0.36450491206697627,0
25509,5203,0.36450491206697627,0
25241,5203,0.36450491206697627,0
23758,5203,0.36450491206697627,0
23633,5203,0.36450491206697627,0
23324,5203,0.36450491206697627,0
21046,5203,0.36450491206697627,0
16928,5203,0.36450491206697627,0
16284,5203,0.36450491206697627,0
11438,5203,0.36450491206697627,0
1316,5203,0.2570090848095168,0
474,5203,0.36450491206697627,0
26680,5202,0.36450491206697627,0
26510,5202,0.36450491206697627,0
26184,5202,0.36450491206697627,0
28487,5321,0.36450491206697627,0
28482,5321,0.36450491206697627,0
27904,5580,0.36450491206697627,0
27232,5580,0.36450491206697627,0
27230,5580,0.36450491206697627,0
27174,5580,0.36450491206697627,0
26989,5580,0.36450491206697627,0
24762,4311,0.36450491206697627,0
25203,4411,0.36450491206697627,0
25202,4411,0.36450491206697627,0
13003,4411,0.36450491206697627,0
25058,4444,0.36450491206697627,0
24703,4444,0.36450491206697627,0
20335,4444,0.36450491206697627,0
50060,14209,0.36450491206697627,0
50045,14209,0.36450491206697627,0
50054,14210,0.36450491206697627,0
50053,14210,0.36450491206697627,0
12964,218,0.7757925790912944,1
13431,193,0.2245492771325984,0
13757,183,0.1945212624520136,0
6796,1042,0.312912887668179,0
13737,949,0.8359893791149573,1
8752,949,0.8359893791149573,1
14423,273,0.440908843559743,0
61,273,0.440908843559743,0
12976,241,0.3209379713015311,0
14900,171,0.2834688401348736,0
15352,174,0.13851264852955222,0
15339,174,0.13851264852955222,0
14797,174,0.13851264852955222,0
5064,169,0.11804293520267783,0
15528,866,0.26025547229153634,0
12654,636,0.38702291721118187,0
18658,1091,0.30895686717256304,0
16326,1091,0.30895686717256304,0
15190,172,0.3804467751381769,0
13783,172,0.3804467751381769,0
15208,639,0.2478089410324619,0
